S.No.,Product Name,Price,Rating,Reviews,Link,Description,ASIN,Product Description,Manufacturer
165,Red Lemon Swiss Cut Design Medium 26 L Laptop Backpack Outdoor Backpack fits 15.6 inch Multifunctional Laptop Bag Backpack for Men and Women with USB port Anti Theft Travel Backpack,"1,899",4.4,425,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2ODU2NjQyNjUzMzUzODoxNjc1MzYxNDgzOnNwX210ZjoyMDA5ODQ2NDI4OTc5ODo6MDo6&url=%2FRed-Lemon-Backpack-Multifunctional-Charcoal%2Fdp%2FB0BGSV19KZ%2Fref%3Dsr_1_123_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675361483%26sprefix%3Dba%252Caps%252C283%26sr%3D8-123-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"PREMIUM MATERIAL: This multifunctional bag is made of quality Water Repellent polyester material in black color to protect your goods from water. For the inner lining, soft feel premium polyester is used. The hardware such as strengthened hooks, zippers and buckles used are wear resistant, smooth, and durable.     LARGE CAPACITY : Comes with 2 compartments with one separate cushioned laptop sleeve to hold 15. 6 inch Laptop. Additional front zipper pockets with an organiser to store magazine, pens, key,music, cosmetic, pen, charger, powerbank, cable etc. Side pockets for water bottles,umbrella. Back hidden anti theft pocket can hold your wallet,phone,etc     TROLLEY STRAP & CONVENIENCE : The insertible pull rod box design allows the bag to slide over the luggage handle for easy mobility during traveling. Comfortable airflow back ergonomics design with soft padding, gives you maximum back support. Breathable and adjustable shoulder straps relieve the stress of shoulder. Foam padded top handle for a long time carry on.     ONE YEAR WARRANTY: 1-year warranty on this bag against any manufacturing defects. Just keep your documents safe. Contact Red Lemon for any issues regarding the product and a resolution will be provided.; Lining texture: polyester     Pattern Name: Solid; Special Features: Laptop Compartment; Age Range Description: Adult",B0BGSV19KZ,Not Mentioned,
166,Large 45L Laptop Backpack Unisex Backpack |School Bag| |College Bag Blufin Bags,639,3.9,47,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2ODU2NjQyNjUzMzUzODoxNjc1MzYxNDgzOnNwX210ZjoyMDExNjIyMzg1MzA5ODo6MDo6&url=%2FBLUFIN-Unisex-Laptop-Backpack-Large%2Fdp%2FB09TRZ9CL2%2Fref%3Dsr_1_124_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675361483%26sprefix%3Dba%252Caps%252C283%26sr%3D8-124-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,school bag    backpack    college bag    Style Name: Casual; Water Resistance Level: Water Resistant; Strap Type: Cross-Body; Closure Type: Zipper; Age Range Description: Big Kid; Special Features: Laptop Compartment; Pattern Name: Solid,B09TRZ9CL2,"30% Extra Storage We Indians tend to carry a lot of stuff in our backpacks. Blufin Backpacks comes with spacious compartments. Maximized Comfort with Padded, Breathable Back System Its adjustable shoulder straps with padded air mesh and back padding ensure long-lasting comfort while carrying this backpack. Durable Its high-quality fabric and seam strength ensure that this backpack lasts long, even if you use it all day, everyday. Lightweight Eco-friendly Fabric Designed with an eco-friendly, virgin polyester fabric, this bag is lightweight and easy to carry. Water- and Stain-resistant Take this backpack with you everywhere you go, to office or to a trek, without worrying about damage as it’s stain-resistant and fluid-resistant.",bluecraft in telangana hyderabad
167,Half Moon 30L Waterproof 15.6 inch Laptop Office School College Bag Backpack for Men Women Boys & Girls,589,3.6,343,https://www.amazon.in/Half-Moon-Waterproof-Laptop-Backpack/dp/B09QM9N1B3/ref=sr_1_125?crid=2M096C61O4MLT&keywords=bags&qid=1675361483&sprefix=ba%2Caps%2C283&sr=8-125,"SPACIOUS AND LIGHTWEIGHT: Light weight and spacious laptop backpack with 3 compartments. One compartment is for carrying laptop inside (Upto 17 inches), with padding for safety, and space for laptop accessories like charger, etc. Second large compartment for books, files and all your day to day essentials. And third compartment is for your extra stuff. It has provision for holding bottles on both sides and has padded shoulder straps for your comfort    COMFORT WITH QUALITY: This casual bag has Wide, Padded and Adjustable shoulder straps and Padded Back for comfort in carrying heavy items. Stitched properly and Bartacks on every pressure point for extra durability. Made with strong yet light weight polyester fabric with heavy zippers. Serves the need of a professional office laptop bag, college bag, student backpack, school bag and is suitable for all, i.e. boys, girls, men? and women?    PREMIUM FABRIC : Premium Polyester, Stylish and durable backpack for school /college and travel. Easily accommodate a laptop. Size: 45 cm X 31 cm X 22 cm; INTERNAL ORGANISER: This backpack features an Internal Organiser that is small pockets inside the front compartment for holding pens, ID cards, etc. These pockets are very useful in organizing your small day-to-day items.    OTHER FEATURES: Strong and durable zippers, Adjustable Shoulder Handles (Straps) , 2 Bottle/Umbrella holders , Padded Handle , Padded Laptop Compartment , Ergonomic Design, Reflector Logo, etc    Water Resistance Level: Water Resistant; Pocket Description: Utility Pocket; Pattern Name: Solid; Age Range Description: Adult; Compartment Description: Up To 17 Inches",B09QM9N1B3,"FEATURES: DURABLE MATERIAL: Made with strong polyester fabric with heavy zippers. Serves the need of a professional office laptop bag, college bag, student backpack, school bag and is suitable for all, i.e. boys, girls, men and women; COMFY & STURDY: Its padded, adjustable shoulder straps do not put pressure on the shoulders. Foamed padded top handle is easy on your palm and fingers; DURABLE AND LIGHT WEIGHT MATERIAL: Made with strong yet light weight polyester fabric with heavy zippers; INTERNAL ORGANISER: This backpack features an Internal Organiser that is small pockets inside the front compartment for holding pens, ID cards, etc. These pockets are very useful in organizing your small day-to-day items; LOTS OF STORAGE SPACE & POCKETS: One separate Padded laptop compartment. Multiple compartments can store lots of stuff, that too organised.",Half_Moon
168,ShopyVid ® Women's PU Leather Stylish and Trending Backpack for College Office Travel Purse (Black),343,3.6,"2,807",https://www.amazon.in/ShopyVid%C2%AE-Leather-Stylish-Trending-Backpack/dp/B08336HQ18/ref=sr_1_126?crid=2M096C61O4MLT&keywords=bags&qid=1675361483&sprefix=ba%2Caps%2C283&sr=8-126,"Closure: Zipper Snap    Perfection: A perfect pick for daily use, this Polester Trending Backpack can securely be used to carry mobile phone, cards, cosmetics, iPad, umbrella and other daily essential things in a safe, secure and arranged manner. No matter wherever you are heading to, it can be your companion for every hour of need.    Stylish & Fashionable: This bag is designed for modern fashion-conscious individuals who desire style along with functionality. It is a perfect mid-sized bag to carry all the daily essentials while using it as a fashion daypack, mini travel bag, college backpack etc.    Product Material: It is made using the finest grade Polyester inner fabric to ensure durability at its best. Besides, it has sturdy, non-slip, and comfortable top loop handle as well as adjustable straps at its back to ensure you look cool everywhere - be it shopping, traveling, work or date.    Bag Compartments: This stylish shoulder carry backpack contain 1 large main zippered compartments, 1 front Pocket and 1 inner pocket and mobile pocket to carry anything and everything you want in a secure and arranged manner that fits into this premium backpack.    Size: Height is 31CM and Width is 24CM. Please Note: 1. All sizes are manually measured. The margin of error is 1 cm. 2. Little smell is normal. Open it and put it in a ventilated environment for few days, the smell will disappear. 3. Due to different camera, light environment and display, the physical color will be a little different from pictures.",B08336HQ18,"[*Perfection]   A perfect pick for daily use, this Polyester Trending Backpack can securely be used to carry a mobile phone, cards, cosmetics, iPad, umbrella, and other daily essentials things in a safe, secure and arranged manner. No matter wherever you are heading, it can be your companion for every hour of need.  



 [*Stylish & Fashionable]   This bag is designed for modern fashion-conscious individuals who desire style along with functionality. It is a perfect mid-sized bag to carry all the daily essentials while using it as a fashion daypack, mini travel bag, college backpack, etc.  



 [*Product Material]   It is made using the finest grade Polyester inner fabric to ensure durability at its best. Besides, it has sturdy, non-slip, and comfortable top loop handle as well as adjustable straps at its back to ensure you look cool everywhere - be it shopping, traveling, work, or date.  



 [*Bag Compartments]   This stylish shoulder carry backpack contains 1 large main zippered compartments, 1 front pocket, and 1 inner pocket and mobile pocket to carry anything and everything you want in a secure and arranged manner that fits into this premium backpack.",
169,Gear Classic 20L Faux Leather Water Resistant Anti Theft Laptop Bag/Backpack for Men/Women-Tan,999,4.4,"2,268",https://www.amazon.in/Classic-Leather-Laptop-Backpack-LBPCLSLTH1901/dp/B07G4CYC74/ref=sr_1_127?crid=2M096C61O4MLT&keywords=bags&qid=1675361483&sprefix=ba%2Caps%2C283&sr=8-127,"Outer material: synthetic, color: tan; Waterproof    Capacity: 20 liters; Weight: 560 grams; Dimensions: 48 cms x 32 cms x 14 cms (LxWxH)    Number of compartments: 2    Laptop compatibility: yes, laptop size: 16strap type: adjustable    Age Range Description: Adult; Special Features: Back Padding; Pocket Description: Utility Pocket; Closure Type: Zipper    Concealed quick access Pockets on back panel ,Adjustable Anti sweat padded Shoulder straps , Padded Laptop sleeve,2 External Pockets, Padded Back Panel Cushioned with Anti Sweat Fabric,Embedded Organizer , USB and Headphone cable slot .",B07G4CYC74,"Gear bags are designed for the quick commute as well for the long journey. these backpacks can be used as laptop bags,adventure bags and so on. Your favorite travel companion, The backpacks come with enough storage space to carry all your requirements.",Gear Merchandise PVT LTD
170,"Amazon Brand - Solimo Laptop Backpack for 15.6-inch Laptops (27 litres, Black)",449,3.8,"1,215",https://www.amazon.in/Amazon-Brand-Backpack-15-6-inch-Laptops/dp/B076QFBFRG/ref=sr_1_128?crid=2M096C61O4MLT&keywords=bags&qid=1675361483&sprefix=ba%2Caps%2C283&sr=8-128,"Generous overall size of 32 x 15 x 44 cm (LxBxH)    2 compartments, including a padded laptop compartment ideal for carrying laptops up to 15.6 inches    Bottle pockets on both sides for storing bottles, earphones, tickets and other smaller items    Made with wear-resistant Polyester material for a longer life    Reflectors on backpack promote visibility at night when on the road",B076QFBFRG,Not Mentioned,Unknown
171,ADISA Women's Sling Bag,575,4,"2,561",https://www.amazon.in/ADISA-SL5038-women-girls-sling/dp/B08Q4FHQLN/ref=sr_1_129?crid=2M096C61O4MLT&keywords=bags&qid=1675361483&sprefix=ba%2Caps%2C283&sr=8-129,Outer Material : PU / Synthetic Leather    Closure : Turn Lock; Compartments: 1; Pockets: 1    Dimensions : L x W x H - 8.1 x 2.75 x 6 inches    Inner Material Type : Polyester    Age Range Description : Adult; Outer Material Type: Polyurethane,B08Q4FHQLN,Not Mentioned,ADISA
172,"Veneer Laptop Bag 15.6 Inch, Business Briefcase for Men Women, 15inch Water Resistant Messenger Shoulder Bag with Strap, Durable Office Bag, for Computer/Notebook/MacBook","1,055",4.2,"2,883",https://www.amazon.in/Veneer-Business-Briefcase-Resistant-Messenger/dp/B08Z619V6Z/ref=sr_1_130?crid=2M096C61O4MLT&keywords=bags&qid=1675361483&sprefix=ba%2Caps%2C283&sr=8-130,"Multi-Compartment Organizer: The men laptop briefcase includes external 2 pouches & 2 pen slots and inside several slots in front large pocket with Velcro closure under flap over, storage pen holders, documents, binder, power cords, mouse; 1 main zipper Pocket with foam padded sleeve fits most 15 15. 6 inch Laptop notebooks MacBook Ultrabook Chromebook; back invisible zipper pocket for your valuables    Durable Material: This computer laptop bag is made of high quality water resistant durable synthetic Leather with smooth metal zipper and durable metal hook of strap;Stylish and functional,this is a nice gift idea for Mothers day ,Fathers day from daughter son    Easy Carrying: Men's laptop messenger bag comes with a flat pass-through strap along the back, which allows the men briefcase bag to securely slip over the handle of any rolling luggage for hands-free transport; ?Daily Usage?The briefcase is water resistant and antitheft.Office bag with metal hooks and metal double zippers keep long lasting for men/women.Great for business/school/gym/travel.    Comfort & Convenience: Dual sturdy wrapped bale handles for comfortable use, detachable adjustable PU padding shoulder strap inside the bag can easily convert your computer briefcase bag to a single-shoulder bag which bring you convenience in different occasion; Inner Material Type: Nylon    Department Name: Unisex-Adult; Age Range Description: Adult; Occasion Type: Casual",B08Z619V6Z,Not Mentioned,THE HUTCH ENTERPRISES
173,Half Moon 45L Hammer Waterproof Laptop Travelling Rucksack Trekking Backpack for Travel Journey bags for Men Women Boys & Girls with 17.3inch Laptop Compartment & Rain cover,"1,299",4.1,903,https://www.amazon.in/Half-Moon-Trekking-Bags-Compartment/dp/B08PSX1LN9/ref=sr_1_131?crid=2M096C61O4MLT&keywords=bags&qid=1675361483&sprefix=ba%2Caps%2C283&sr=8-131,"SPECIAL FEATURES : Back Padding, Chest Strap, Earphone Cord Support, Unique Design, Hip Belt, Integrated Rain Cover, Laptop Compartment, Telescope Handle, Water Bottle / Umbrella Pouch, Zip Closure, Padded Handles, Padded Shoulder Strap , Breathable Mesh etc.; Closure Type: Zipper; Age Range Description: Adult; Color Name: Navy Blue; Closure Type: Zipper; Age Range Description: Adult     Compartment Description: Up To 17 Inches     Pattern Name: Solid",B08PSX1LN9,"This Rucksack backpack ensures complete safety to your 17.3 inch laptop with high quality build and a wide range of built-in features, With a Dual Side Pocket In the inside of the bag, featuring protective padding, you can rest assured that the laptop inside it will be well cushioned from any accidents caused when you bump into any surface. As it is made of nylon, can withstand abrasions and is long lasting. Chest Strap, Hip Belt, Straight Shaped Straps structure which fits on your shoulders very comfortably makes you lift heavy objects easily. A Front Pocket with an Organizer helps you store your small essentials. It also features Reflector Logo, Rain cover and Reflector patch which is highly useful for motorists, cyclists, walking at night. It also features an Earphone Cord Support which very useful for long travelers. The inner material is made of polyester. This backpack is also water-resistant.",AB Amazing Bags
174,ADISA Women's & Girls' Sling Bag,495,4.1,"2,771",https://www.amazon.in/ADISA-SL5022-black-women-girls/dp/B07NPXWFXX/ref=sr_1_132?crid=2M096C61O4MLT&keywords=bags&qid=1675361483&sprefix=ba%2Caps%2C283&sr=8-132,Outer Material : PU / Synthetic Leather    Closure : Magnetic Button    No. of Compartments : 2    No. of Pockets : 1    Dimensions : LxWxH - 8.75 x 3 x 6 inches,B07NPXWFXX,Not Mentioned,ADISA
175,"COSMUS Madison waterproof Multipurpose Backpack With laptop compartment , 33L","1,196",4.2,"2,166",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2ODU2NjQyNjUzMzUzODoxNjc1MzYxNDgzOnNwX2J0ZjoyMDA0MzMyMTEzNjYwNjo6MDo6&url=%2FCOSMUS-Multipurpose-Backpack-Bag-compartment%2Fdp%2FB078JVT384%2Fref%3Dsr_1_133_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675361483%26sprefix%3Dba%252Caps%252C283%26sr%3D8-133-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"Care Instructions: Hand Wash Only    Large multi-compartment backpack with a padded sleeve for laptops, Holds up to 15 inches Laptop     Water Resistance PU Coated Durable Fabric, with padded back section for comfortable carry     Front Organizer compartments for pens, keys, and cell phone     Age Range Description: Adult; Strap Type: Cross-Body; Warranty Description: Warranty: 1 Year Warranty Against Manufacturing Defects.; Pattern Name: Solid; Closure Type: Zipper; Water Resistance Level: Water Resistant; Pocket Description: Utility Pocket",B078JVT384,"Designed to give ultimate comfort, this school bag from Cosmus is a Multipurpose Backpack Bag use it as school bag or regular casual backpack for daily use.  This school bag is designed with copious space and sturdy shoulder straps to help children accommodate all essentials while on the move. Key Features High on quality and durability Attractive design Spacious to accommodate all essentials Two main compartment, two front compartment Two side Mesh pockets Specifications Material PU coated Polyester Fabric. Dimensions: 13 x 18 x 8.5 [inches] (WxHxD); Weight: 755 gms Suggestive Age - 8 Years+",Cosmus
